sex,age,mort_rate,provenance
F,72,0.00823901305,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,73,0.00921821705,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,74,0.01031257385,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,75,0.0115353152,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,76,0.0129011149,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,77,0.0144262256,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,78,0.01612862355,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,79,0.01802816015,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,80,0.0201467178,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,81,0.02250836875,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,82,0.02513953255,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,83,0.0280691278,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,84,0.0313287124,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,85,0.0349526038,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,86,0.03897797015,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,87,0.0434448785,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,88,0.04839628615,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,89,0.0538779544,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,90,0.05993826345,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,91,0.0666279005,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,92,0.0739993896,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,93,0.0821064282,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,94,0.09100298965,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,95,0.1007421494,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,96,0.1113745903,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,97,0.1229467451,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,98,0.13549853805,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,99,0.1490607018,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,100,0.1636516627,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,101,0.17927401935,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,102,0.19591068105,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,103,0.21352078885,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,104,0.23203561475,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,105,0.2513547203,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,106,0.2713427513,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,107,0.29182734475,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,108,0.3125987067,"[std] Gompertz proxy 1-exp(-4.7629e-06x1.119962^age); anchors q(65)=0.75%, q(85)=7.0%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
F,109,1.0,"[std] limiting-age convention: mort_rate = 1 at omega_age - 1 = 109, so the decrement closure holds exactly; DAV 2008 T runs higher [R16] [REG-R48]"
M,18,4.891825e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,19,5.433225e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,20,6.03454e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,21,6.702395e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,22,7.44416e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,23,8.268015e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,24,9.183035e-05,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,25,0.00010199305,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,26,0.0001132804,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,27,0.0001258167,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,28,0.00013974015,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,29,0.00015520415,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,30,0.0001723792,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,31,0.0001914545,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
